customer_id,age,tenure_months,monthly_charge,state,plan,signup_date,support_tickets,churned,last_payment,data_source,cancellation_reason,notes
C01687,45,12,99.25,WA,basic,2023-07-26,1,0,$55.72,crm_export,,note-1687
C01688,80,83,44.72,CA,enterprise,2023-09-14,1,1,$69.52,crm_export,price,note-1688
C01689,24,60,60.72,WA,pro,2022-11-13,0,0,$76.47,crm_export,,note-1689
C01690,69,54,38.94,FL,pro,2021-11-21,1,0,$66.43,crm_export,,note-1690
C01691,77,80,52.37,TX,basic,2021-03-05,0,0,$92.15,crm_export,,note-1691
C01692,62,99,101.3,calif.,enterprise,2022-03-10,1,1,$82.24,crm_export,price,note-1692
C01693,44,95,,TX,basic,2023-03-06,1,0,$70.38,crm_export,,note-1693
C01694,28,16,41.3,NY,basic,2022-11-20,1,0,$23.08,crm_export,,note-1694
C01695,63,70,58.54,WA,enterprise,2021-12-29,3,0,$65.63,crm_export,,note-1695
C01696,49,105,68.1,NY,basic,2020-04-16,2,0,$82.60,crm_export,,note-1696
C01697,28,92,84.64,NY,basic,2021-01-15,3,0,$64.41,crm_export,,note-1697
C01698,42,39,26.0,WA,basic,2022-03-19,0,0,$76.07,crm_export,,note-1698
C01699,82,47,29.92,CA,basic,2021-06-24,2,0,$65.51,crm_export,,note-1699
C01700,35,106,82.24,WA,pro,2021-09-30,1,0,$74.65,crm_export,,note-1700
C01701,29,3,21.27,WA,basic,2021-02-25,3,0,$98.02,crm_export,,note-1701
C01702,63,63,58.83,NY,enterprise,2020-04-16,2,0,$85.73,crm_export,,note-1702
C01703,31,13,74.05,FL,basic,2021-10-14,0,0,$44.09,crm_export,,note-1703
C01704,999,107,80.39,FL,pro,2021-09-14,0,0,$36.84,crm_export,,note-1704
C01705,75,4,66.46,TX,pro,2022-12-29,2,0,$78.85,crm_export,,note-1705
C01706,83,2,60.86,FL,pro,2020-06-05,1,0,$93.36,crm_export,,note-1706
C01707,79,39,91.11,CA,basic,2021-11-09,1,0,$36.79,crm_export,,note-1707
C01708,34,24,77.13,TX,basic,2023-04-10,1,0,$65.80,crm_export,,note-1708
C01709,999,59,53.82,TX,pro,2021-01-10,1,0,$117.46,crm_export,,note-1709
C01710,40,35,70.94,TX,pro,2021-03-18,2,0,$64.63,crm_export,,note-1710
C01711,49,42,79.58,WA,basic,2020-05-02,1,0,$120.52,crm_export,,note-1711
C01712,76,67,112.96,WA,basic,2022-03-15,0,1,$53.53,crm_export,moved,note-1712
C01713,67,67,89.66,New York,pro,2023-04-13,0,0,$57.06,crm_export,,note-1713
C01714,61,112,100.36,TX,basic,2021-11-05,0,0,$55.94,crm_export,,note-1714
C01715,76,57,54.73,TX,basic,2021-08-07,0,0,$44.42,crm_export,,note-1715
C01716,61,67,56.9,CA,enterprise,2022-11-14,2,1,$36.17,crm_export,moved,note-1716
C01717,43,81,,TX,basic,2021-09-10,2,0,$65.58,crm_export,,note-1717
C01718,999,20,66.41,NY,basic,2021-07-12,4,0,$72.90,crm_export,,note-1718
C01719,52,80,44.8,WA,pro,2022-12-05,0,0,$55.66,crm_export,,note-1719
C01720,23,103,101.65,FL,basic,2021-02-01,1,0,$60.48,crm_export,,note-1720
C01721,67,38,92.08,WA,basic,2023-04-04,1,0,$98.92,crm_export,,note-1721
C01722,61,21,,WA,basic,2021-01-10,1,0,$89.43,crm_export,,note-1722
C01723,66,41,86.04,TX,basic,2021-12-16,2,0,$64.83,crm_export,,note-1723
C01724,53,33,75.57,New York,basic,2020-12-16,1,0,$78.60,crm_export,,note-1724
C01725,70,70,88.0,FL,pro,2022-06-04,3,0,$37.27,crm_export,,note-1725
C01726,81,103,36.39,TX,basic,2021-08-30,2,0,$75.39,crm_export,,note-1726
C01727,56,71,66.36,NY,basic,2020-11-30,1,0,$68.75,crm_export,,note-1727
C01728,47,15,,calif.,pro,2022-11-07,2,0,$62.52,crm_export,,note-1728
C01729,25,37,85.59,TX,basic,2023-08-02,1,1,$70.66,crm_export,price,note-1729
C01730,70,82,54.29,WA,basic,2020-02-09,2,0,$67.42,crm_export,,note-1730
C01731,78,39,7.5,NY,basic,2022-03-06,0,0,$43.73,crm_export,,note-1731
C01732,64,70,42.96,TX,basic,2022-10-02,1,0,$103.60,crm_export,,note-1732
C01733,75,83,68.47,TX,basic,2022-10-04,0,0,$89.02,crm_export,,note-1733
C01734,75,39,,WA,basic,2020-11-04,1,0,$62.24,crm_export,,note-1734
C01735,71,77,112.09,TX,pro,2020-06-08,1,0,$34.79,crm_export,,note-1735
C01736,51,47,84.57,CA,enterprise,2021-12-19,0,0,$20.87,crm_export,,note-1736
C01737,24,16,72.04,NY,pro,2022-06-10,2,0,$110.09,crm_export,,note-1737
C01738,18,44,69.19,WA,basic,2021-02-09,1,0,$66.53,crm_export,,note-1738
C01739,31,52,97.6,NY,pro,2021-05-31,2,0,$85.26,crm_export,,note-1739
C01740,46,0,55.25,NY,basic,2022-01-14,0,0,$51.03,crm_export,,note-1740
C01741,67,107,66.49,CA,basic,2021-09-22,2,0,$63.85,crm_export,,note-1741
C01742,48,63,42.77,FL,enterprise,2021-11-07,2,0,$64.87,crm_export,,note-1742
C01743,19,4,105.47,calif.,pro,2022-08-13,2,0,$74.83,crm_export,,note-1743
C01744,32,104,,NY,basic,2023-10-10,2,0,$71.80,crm_export,,note-1744
C01745,83,102,52.31,FL,enterprise,2023-01-19,2,0,$51.55,crm_export,,note-1745
C01746,84,1,67.14,WA,basic,2020-01-12,1,1,$51.35,crm_export,price,note-1746
C01747,43,19,82.74,NY,basic,2021-05-04,0,0,$68.37,crm_export,,note-1747
C01748,71,43,63.73,NY,basic,2020-01-14,1,1,$34.91,crm_export,price,note-1748
C01749,66,60,56.64,CA,basic,2023-05-07,1,0,$53.54,crm_export,,note-1749
C01750,80,87,53.64,TX,enterprise,2022-06-21,2,0,$66.92,crm_export,,note-1750
C01751,77,50,78.47,WA,basic,2020-11-02,1,0,$77.95,crm_export,,note-1751
C01752,60,73,61.05,NY,basic,2023-03-20,3,0,$100.07,crm_export,,note-1752
C01753,44,1,58.66,NY,pro,2022-02-27,3,0,$60.47,crm_export,,note-1753
C01754,59,79,36.6,NY,pro,2020-03-13,1,0,$70.72,crm_export,,note-1754
C01755,39,109,71.94,WA,enterprise,2020-07-30,1,0,$32.65,crm_export,,note-1755
C01756,41,63,65.47,ny,enterprise,2023-02-07,2,0,$76.70,crm_export,,note-1756
C01757,58,-1,61.96,FL,enterprise,2021-02-08,0,0,$51.81,crm_export,,note-1757
C01758,56,35,74.97,FL,pro,2022-01-04,1,0,$63.84,crm_export,,note-1758
C01759,56,114,88.7,FL,basic,2023-06-07,0,0,$79.52,crm_export,,note-1759
C01760,43,3,87.54,TX,enterprise,2021-02-08,1,0,$80.35,crm_export,,note-1760
C01761,45,34,83.82,TX,basic,2020-01-17,2,0,$40.93,crm_export,,note-1761
C01762,18,16,63.98,TX,basic,2020-04-27,1,0,$86.04,crm_export,,note-1762
C01763,58,103,55.83,CA,basic,2023-07-05,3,0,$69.22,crm_export,,note-1763
C01764,56,57,43.9,TX,basic,2022-04-19,0,0,$95.34,crm_export,,note-1764
C01765,80,110,55.17,WA,pro,2021-04-04,0,0,$99.23,crm_export,,note-1765
C01766,51,79,70.49,CA,enterprise,2020-04-20,1,1,$102.12,crm_export,service,note-1766
C01767,49,66,,WA,basic,2022-09-01,1,0,$41.51,crm_export,,note-1767
C01768,22,62,72.4,TX,basic,2020-02-25,1,0,$78.05,crm_export,,note-1768
C01769,31,24,45.86,NY,basic,2020-05-08,1,0,$38.45,crm_export,,note-1769
C01770,40,67,28.48,CA,pro,2022-04-11,1,1,$96.03,crm_export,service,note-1770
C01771,43,82,90.49,New York,basic,2022-06-16,1,0,$98.88,crm_export,,note-1771
C01772,42,115,58.14,CA,basic,2022-03-08,2,0,$89.56,crm_export,,note-1772
C01773,44,65,49.07,TX,pro,2023-06-27,0,0,$61.51,crm_export,,note-1773
C01774,69,112,42.65,CA,basic,2021-01-11,0,0,$80.88,crm_export,,note-1774
C01775,26,113,80.58,WA,basic,2022-02-16,2,0,$58.96,crm_export,,note-1775
C01776,40,62,104.37,CA,basic,2021-03-04,1,0,$70.28,crm_export,,note-1776
C01777,999,52,59.92,WA,basic,2021-05-21,1,0,$68.16,crm_export,,note-1777
C01778,38,17,64.61,TX,pro,2020-07-29,1,0,$30.03,crm_export,,note-1778
C01779,63,32,96.79,CA,basic,2023-01-16,1,0,$53.81,crm_export,,note-1779
C01780,21,105,24.74,ny,basic,2022-09-12,1,0,$115.42,crm_export,,note-1780
C01781,40,16,119.17,WA,pro,2022-09-24,0,1,$68.27,crm_export,price,note-1781
C01782,19,-1,,NY,pro,2020-07-18,2,0,$73.20,crm_export,,note-1782
C01783,81,83,2.34,New York,basic,2020-06-13,1,0,$69.83,crm_export,,note-1783
C01784,66,28,67.56,FL,pro,2022-12-30,0,0,$61.79,crm_export,,note-1784
C01785,34,116,52.03,FL,basic,2022-07-20,0,0,$70.72,crm_export,,note-1785
C01786,31,77,63.38,NY,basic,2020-02-11,2,0,$61.86,crm_export,,note-1786
C01787,24,3,59.54,CA,pro,2022-07-19,1,0,$24.34,crm_export,,note-1787
C01788,49,29,90.29,TX,basic,2023-10-04,0,0,$85.72,crm_export,,note-1788
C01789,68,88,67.19,New York,basic,2022-11-18,2,0,$102.26,crm_export,,note-1789
C01790,57,103,47.23,TX,pro,2021-01-23,0,1,$46.72,crm_export,service,note-1790
C01791,77,111,65.7,FL,pro,2021-03-18,0,0,$61.74,crm_export,,note-1791
C01792,41,102,82.87,FL,enterprise,2022-11-18,2,1,$100.00,crm_export,service,note-1792
C01793,36,8,40.41,NY,pro,2021-07-15,0,0,$54.57,crm_export,,note-1793
C01794,50,-1,28.84,CA,basic,2022-10-28,1,0,$77.75,crm_export,,note-1794
C01795,31,13,119.82,WA,pro,2023-09-06,2,0,$156.54,crm_export,,note-1795
C01796,83,9,53.94,N.Y.,basic,2021-07-21,1,0,$82.65,crm_export,,note-1796
C01797,30,83,,TX,pro,2022-03-13,2,1,$71.38,crm_export,moved,note-1797
C01798,50,57,60.06,TX,basic,2021-11-16,0,1,$87.63,crm_export,service,note-1798
C01799,52,77,83.7,WA,basic,2021-12-12,1,0,$85.53,crm_export,,note-1799
C01800,21,102,114.32,FL,basic,2020-04-15,1,0,$56.75,crm_export,,note-1800
C01801,49,8,84.5,FL,pro,2023-10-13,0,0,$35.27,crm_export,,note-1801
C01802,48,63,32.04,FL,basic,2022-01-27,0,0,$81.88,crm_export,,note-1802
C01803,35,100,35.4,NY,basic,2020-11-17,0,1,$84.88,crm_export,service,note-1803
C01804,26,52,60.03,FL,pro,2022-03-14,3,0,$64.05,crm_export,,note-1804
C01805,21,62,63.29,WA,pro,2021-07-11,3,0,$102.90,crm_export,,note-1805
C01806,18,59,26.95,NY,basic,2023-02-24,1,1,$98.89,crm_export,moved,note-1806
C01807,999,108,90.48,TX,basic,2022-11-29,1,0,$85.49,crm_export,,note-1807
C01808,24,5,42.84,FL,enterprise,2021-06-19,2,0,$64.43,crm_export,,note-1808
C01809,82,105,107.33,TX,basic,2022-09-25,0,0,$28.18,crm_export,,note-1809
C01810,34,97,115.52,WA,basic,2020-02-16,1,0,$66.51,crm_export,,note-1810
C01811,61,97,63.79,TX,enterprise,2023-09-15,0,0,$33.28,crm_export,,note-1811
C01812,63,49,80.97,NY,basic,2021-12-16,1,0,$22.86,crm_export,,note-1812
C01813,51,61,39.2,CA,basic,2022-07-05,1,0,$82.94,crm_export,,note-1813
C01814,77,44,85.59,WA,basic,2022-06-22,0,0,$93.45,crm_export,,note-1814
C01815,25,30,57.55,FL,basic,2021-03-14,1,0,$30.99,crm_export,,note-1815
C01816,33,105,42.82,TX,basic,2022-08-23,1,1,$64.87,crm_export,price,note-1816
C01817,34,60,62.77,TX,pro,2021-07-10,1,0,$69.65,crm_export,,note-1817
C01818,27,86,58.36,TX,basic,2022-08-10,0,0,$64.15,crm_export,,note-1818
C01819,37,12,61.87,WA,pro,2020-05-05,0,0,$42.43,crm_export,,note-1819
C01820,38,94,93.74,FL,pro,2020-07-23,2,0,$96.62,crm_export,,note-1820
C01821,69,79,50.37,WA,pro,2023-07-17,0,0,$42.98,crm_export,,note-1821
C01822,38,-1,113.38,WA,basic,2022-10-27,0,0,$31.02,crm_export,,note-1822
C01823,999,16,,FL,pro,2020-06-29,0,0,$42.51,crm_export,,note-1823
C01824,69,64,110.39,TX,basic,2020-10-26,0,0,$79.63,crm_export,,note-1824
C01825,78,61,44.59,NY,pro,2022-02-02,1,0,$64.66,crm_export,,note-1825
C01826,25,64,69.97,FL,basic,2020-01-09,1,0,$54.60,crm_export,,note-1826
C01827,83,6,,FL,pro,2021-07-15,2,0,$80.55,crm_export,,note-1827
C01828,59,56,61.41,New York,basic,2021-04-02,1,0,$76.65,crm_export,,note-1828
C01829,83,35,90.03,CA,pro,2020-07-06,4,0,$23.85,crm_export,,note-1829
C01830,41,74,,WA,basic,2021-02-23,1,0,$80.35,crm_export,,note-1830
C01831,81,27,99.76,WA,basic,2021-02-14,1,0,$93.62,crm_export,,note-1831
C01832,57,52,59.88,NY,pro,2020-04-03,0,0,$67.54,crm_export,,note-1832
C01833,22,74,74.61,N.Y.,basic,2022-06-05,1,0,$65.30,crm_export,,note-1833
C01834,45,7,50.45,ny,pro,2021-01-16,0,0,$107.88,crm_export,,note-1834
C01835,27,94,45.21,WA,pro,2020-02-13,2,0,$55.80,crm_export,,note-1835
C01836,81,85,41.34,NY,pro,2020-01-31,0,0,$66.69,crm_export,,note-1836
C01837,38,6,59.06,NY,pro,2023-09-14,1,0,$76.62,crm_export,,note-1837
C01838,32,7,76.24,TX,pro,2020-06-14,2,0,$70.97,crm_export,,note-1838
C01839,55,102,22.2,NY,enterprise,2023-06-26,0,0,$64.55,crm_export,,note-1839
C01840,46,33,68.84,ny,basic,2020-08-21,0,0,$71.78,crm_export,,note-1840
C01841,24,103,107.9,WA,basic,2020-04-28,1,0,$101.38,crm_export,,note-1841
C01842,72,59,98.05,WA,pro,2022-02-02,0,0,$86.15,crm_export,,note-1842
C01843,999,41,55.37,TX,basic,2023-04-30,2,1,$68.51,crm_export,price,note-1843
C01844,67,32,35.08,CA,basic,2020-04-10,1,0,$52.72,crm_export,,note-1844
C01845,59,79,81.5,WA,basic,2021-04-04,1,0,$55.38,crm_export,,note-1845
C01846,44,13,12.06,NY,basic,2022-11-19,0,0,$89.00,crm_export,,note-1846
C01847,54,48,97.75,WA,basic,2020-04-04,0,0,$38.13,crm_export,,note-1847
C01848,52,41,64.66,NY,pro,2020-08-25,0,0,$118.06,crm_export,,note-1848
C01849,999,18,,TX,pro,2021-03-04,0,0,$69.36,crm_export,,note-1849
C01850,23,42,26.83,TX,pro,2023-02-03,4,0,$42.43,crm_export,,note-1850
C01851,34,63,92.95,ny,basic,2023-02-06,0,0,$73.64,crm_export,,note-1851
C01852,48,81,67.49,CA,pro,2022-09-20,1,0,$53.99,crm_export,,note-1852
C01853,28,10,61.72,TX,pro,2022-07-21,0,0,$61.62,crm_export,,note-1853
C01854,25,104,35.75,TX,basic,2020-02-06,3,0,$39.78,crm_export,,note-1854
C01855,75,105,84.89,WA,basic,2020-11-29,1,0,$65.23,crm_export,,note-1855
C01856,43,83,86.9,TX,basic,2023-07-14,2,1,$27.55,crm_export,price,note-1856
C01857,57,110,114.63,WA,enterprise,2022-10-03,3,0,$58.00,crm_export,,note-1857
C01858,53,51,95.2,NY,basic,2020-12-03,0,0,$53.45,crm_export,,note-1858
C01859,67,98,55.15,NY,basic,2022-09-17,2,0,$59.95,crm_export,,note-1859
C01860,67,87,44.9,CA,basic,2022-10-11,0,0,$54.72,crm_export,,note-1860
C01861,37,67,35.79,FL,basic,2022-11-06,0,1,$70.68,crm_export,service,note-1861
C01862,74,21,106.83,calif.,basic,2023-10-04,3,0,$87.76,crm_export,,note-1862
C01863,42,66,50.55,NY,pro,2022-01-26,0,0,$77.21,crm_export,,note-1863
C01864,73,108,107.01,WA,basic,2020-03-24,2,0,$95.99,crm_export,,note-1864
C01865,45,118,83.13,FL,pro,2023-02-20,1,0,$60.03,crm_export,,note-1865
C01866,25,53,78.25,TX,basic,2020-01-21,0,0,$76.49,crm_export,,note-1866
C01867,68,29,62.33,WA,basic,2022-06-16,1,0,$77.28,crm_export,,note-1867
C01868,20,89,,FL,pro,2023-01-19,0,0,$93.03,crm_export,,note-1868
C01869,69,9,69.61,WA,pro,2020-06-24,1,0,$55.39,crm_export,,note-1869
C01870,20,18,60.77,FL,pro,2023-01-21,4,0,$85.78,crm_export,,note-1870
C01871,31,67,87.4,TX,basic,2023-02-08,1,0,$52.85,crm_export,,note-1871
C01872,58,118,66.4,CA,basic,2022-07-04,0,0,$58.60,crm_export,,note-1872
C01873,81,39,50.04,ny,pro,2021-03-29,1,1,$62.83,crm_export,moved,note-1873
C01874,45,53,85.0,FL,basic,2020-10-09,1,0,$79.06,crm_export,,note-1874
C01875,26,38,68.4,NY,pro,2022-09-14,1,0,$48.26,crm_export,,note-1875
C01876,33,52,82.22,FL,basic,2020-08-07,1,0,$51.05,crm_export,,note-1876
C01877,78,0,58.65,CA,basic,2022-08-03,2,0,$57.10,crm_export,,note-1877
C01878,66,71,39.77,CA,pro,2020-08-25,1,0,$70.97,crm_export,,note-1878
C01879,24,71,113.38,NY,pro,2021-04-15,0,0,$51.28,crm_export,,note-1879
C01880,43,37,,NY,pro,2021-12-10,0,0,$75.28,crm_export,,note-1880
C01881,35,31,92.09,WA,pro,2020-08-14,1,0,$62.84,crm_export,,note-1881
C01882,29,91,60.3,NY,basic,2023-01-17,2,0,$83.16,crm_export,,note-1882
C01883,74,22,62.49,TX,pro,2022-08-30,0,0,$71.26,crm_export,,note-1883
C01884,59,5,104.56,TX,enterprise,2020-01-23,2,0,$105.04,crm_export,,note-1884
C01885,30,4,61.15,NY,basic,2023-04-03,1,1,$72.42,crm_export,price,note-1885
C01886,61,105,54.19,WA,basic,2022-09-30,1,1,$45.63,crm_export,service,note-1886
C01887,45,43,116.81,FL,enterprise,2023-03-19,1,0,$65.74,crm_export,,note-1887
C01888,22,12,68.81,CA,basic,2022-04-22,0,0,$70.42,crm_export,,note-1888
C01889,999,105,114.21,NY,enterprise,2022-05-27,3,0,$51.83,crm_export,,note-1889
C01890,30,17,35.04,CA,basic,2021-06-20,2,0,$100.34,crm_export,,note-1890
C01891,34,40,82.95,NY,pro,2020-11-14,1,0,$63.80,crm_export,,note-1891
C01892,76,2,121.78,FL,pro,2020-11-25,2,0,$57.11,crm_export,,note-1892
C01893,65,81,70.74,WA,pro,2021-03-18,0,1,$73.63,crm_export,price,note-1893
C01894,26,83,63.4,TX,pro,2021-02-11,1,0,$51.88,crm_export,,note-1894
C01895,75,90,40.81,CA,basic,2022-11-22,4,0,$89.33,crm_export,,note-1895
C01896,56,31,97.06,CA,pro,2022-01-04,0,0,$85.31,crm_export,,note-1896
C01897,76,39,50.75,TX,enterprise,2021-07-29,1,0,$72.61,crm_export,,note-1897
C01898,68,112,67.63,NY,enterprise,2022-10-12,0,0,$81.83,crm_export,,note-1898
C01899,40,98,39.14,TX,enterprise,2022-10-22,0,0,$60.01,crm_export,,note-1899
C01900,53,4,108.92,CA,pro,2023-08-01,1,0,$39.95,crm_export,,note-1900
C01901,53,83,98.87,NY,pro,2021-03-09,2,0,$63.49,crm_export,,note-1901
C01902,66,97,69.21,calif.,basic,2020-12-06,1,0,$59.97,crm_export,,note-1902
C01903,34,67,41.15,NY,pro,2020-01-09,0,0,$29.27,crm_export,,note-1903
C01904,40,76,108.4,NY,pro,2020-08-11,1,0,$48.84,crm_export,,note-1904
C01905,34,-1,60.85,NY,basic,2022-04-24,2,0,$45.39,crm_export,,note-1905
C01906,37,3,42.37,CA,basic,2023-02-06,0,0,$48.92,crm_export,,note-1906
C01907,28,4,25.95,NY,pro,2022-04-21,2,0,$96.67,crm_export,,note-1907
C01908,20,19,53.85,NY,basic,2023-10-20,1,0,$80.24,crm_export,,note-1908
C01909,80,118,33.63,WA,basic,2022-05-28,0,0,$89.30,crm_export,,note-1909
C01910,22,76,,WA,basic,2023-05-20,0,0,$80.19,crm_export,,note-1910
C01911,77,93,88.61,TX,pro,2021-01-10,0,0,$91.66,crm_export,,note-1911
C01912,18,35,60.61,NY,enterprise,2021-03-29,5,0,$70.54,crm_export,,note-1912
C01913,70,112,78.89,TX,pro,2023-02-09,3,1,$100.31,crm_export,moved,note-1913
C01914,40,23,51.92,FL,enterprise,2022-07-14,0,0,$45.37,crm_export,,note-1914
C01915,52,108,,NY,pro,2021-11-13,1,0,$68.65,crm_export,,note-1915
C01916,36,3,118.02,FL,basic,2023-08-31,0,1,$49.50,crm_export,moved,note-1916
C01917,50,2,61.29,WA,basic,2022-12-03,2,0,$94.83,crm_export,,note-1917
C01918,48,9,79.61,TX,basic,2021-02-17,1,0,$78.40,crm_export,,note-1918
C01919,53,-1,30.86,CA,basic,2022-05-05,0,0,$93.73,crm_export,,note-1919
C01920,44,30,108.0,CA,basic,2021-07-08,2,0,$41.93,crm_export,,note-1920
C01921,53,54,58.07,WA,basic,2021-08-05,0,0,$57.95,crm_export,,note-1921
C01922,73,56,96.26,TX,enterprise,2023-02-01,2,0,$34.32,crm_export,,note-1922
C01923,47,94,66.92,NY,pro,2022-08-09,2,0,$77.23,crm_export,,note-1923
C01924,42,41,85.29,FL,basic,2020-01-18,2,0,$61.44,crm_export,,note-1924
C01925,26,0,86.78,WA,enterprise,2022-03-15,1,0,$85.11,crm_export,,note-1925
C01926,42,46,58.69,TX,enterprise,2022-06-24,2,0,$70.63,crm_export,,note-1926
C01927,26,34,97.3,calif.,pro,2021-12-15,1,0,$27.40,crm_export,,note-1927
C01928,30,87,51.03,N.Y.,pro,2021-02-23,1,0,$36.79,crm_export,,note-1928
C01929,81,90,89.45,CA,enterprise,2022-06-26,1,0,$71.65,crm_export,,note-1929
C01930,23,11,60.24,WA,pro,2023-08-19,1,1,$79.31,crm_export,service,note-1930
C01931,50,95,78.74,TX,pro,2020-04-30,2,1,$25.67,crm_export,service,note-1931
C01932,999,8,58.45,CA,basic,2022-04-24,3,0,$68.33,crm_export,,note-1932
C01933,81,74,71.25,NY,basic,2023-06-28,3,0,$49.65,crm_export,,note-1933
C01934,27,46,43.13,FL,basic,2021-07-14,1,0,$47.80,crm_export,,note-1934
C01935,28,36,76.19,FL,basic,2021-04-14,0,0,$56.90,crm_export,,note-1935
C01936,42,57,71.1,CA,basic,2020-12-12,3,0,$72.47,crm_export,,note-1936
C01937,55,37,56.5,FL,basic,2020-11-10,0,0,$55.87,crm_export,,note-1937
C01938,82,95,68.62,WA,basic,2021-07-01,1,0,$30.28,crm_export,,note-1938
C01939,31,116,73.35,FL,basic,2022-12-16,1,0,$72.31,crm_export,,note-1939
C01940,29,97,54.59,FL,basic,2020-09-11,0,0,$62.99,crm_export,,note-1940
C01941,34,52,66.78,CA,pro,2020-11-19,1,0,$51.23,crm_export,,note-1941
C01942,76,60,44.86,FL,pro,2023-10-30,1,0,$63.84,crm_export,,note-1942
C01943,20,53,128.64,FL,pro,2023-10-26,0,0,$63.04,crm_export,,note-1943
C01944,43,95,96.48,CA,basic,2020-11-13,1,1,$70.88,crm_export,service,note-1944
C01945,25,66,,NY,pro,2021-08-11,1,1,$65.04,crm_export,moved,note-1945
C01946,28,56,99.3,WA,basic,2021-07-18,1,0,$73.31,crm_export,,note-1946
C01947,79,49,20.52,WA,basic,2021-02-19,0,0,$69.03,crm_export,,note-1947
C01948,18,45,6.06,CA,basic,2020-08-01,0,0,$86.39,crm_export,,note-1948
C01949,39,66,60.02,FL,enterprise,2020-03-27,0,0,$101.69,crm_export,,note-1949
C01950,79,82,35.54,TX,enterprise,2022-05-09,0,1,$69.70,crm_export,moved,note-1950
C01951,58,51,64.08,TX,pro,2020-02-28,0,0,$57.57,crm_export,,note-1951
C01952,999,96,75.14,TX,pro,2022-05-19,2,0,$41.26,crm_export,,note-1952
C01953,49,99,,WA,basic,2020-05-13,0,0,$82.93,crm_export,,note-1953
C01954,83,51,41.54,TX,pro,2020-08-04,0,0,$51.95,crm_export,,note-1954
C01955,44,109,79.99,TX,basic,2020-01-08,3,0,$116.95,crm_export,,note-1955
C01956,53,20,70.36,FL,basic,2021-07-10,0,0,$125.58,crm_export,,note-1956
C01957,53,111,78.69,TX,enterprise,2021-04-02,1,0,$65.74,crm_export,,note-1957
C01958,62,35,57.01,WA,enterprise,2021-04-10,0,0,$36.70,crm_export,,note-1958
C01959,30,67,104.58,NY,basic,2021-03-10,0,0,$83.08,crm_export,,note-1959
C01960,74,34,67.41,WA,basic,2023-08-06,0,0,$111.98,crm_export,,note-1960
C01961,84,53,114.35,FL,basic,2021-08-25,3,0,$43.75,crm_export,,note-1961
C01962,27,40,,WA,basic,2023-02-06,3,0,$107.96,crm_export,,note-1962
C01963,999,-1,88.57,NY,basic,2020-11-22,1,0,$33.02,crm_export,,note-1963
C01964,72,9,68.51,TX,pro,2021-11-07,4,0,$40.92,crm_export,,note-1964
C01965,67,100,61.81,CA,basic,2020-03-28,1,0,$76.18,crm_export,,note-1965
C01966,42,108,85.81,WA,basic,2020-12-28,1,0,$90.33,crm_export,,note-1966
C01967,49,67,62.52,WA,basic,2020-04-09,3,1,$68.67,crm_export,moved,note-1967
C01968,74,65,3.45,NY,pro,2020-01-29,0,0,$78.99,crm_export,,note-1968
C01969,28,83,-6.57,CA,basic,2020-09-12,1,0,$92.09,crm_export,,note-1969
C01970,73,23,101.81,FL,basic,2020-08-10,0,0,$94.40,crm_export,,note-1970
C01971,79,89,,FL,pro,2021-03-19,2,0,$57.55,crm_export,,note-1971
C01972,63,26,117.18,TX,pro,2022-11-07,1,0,$52.73,crm_export,,note-1972
C01973,40,81,69.56,CA,basic,2020-07-26,1,0,$91.07,crm_export,,note-1973
C01974,55,36,37.68,WA,pro,2022-05-04,0,0,$79.08,crm_export,,note-1974
C01975,21,89,59.51,TX,basic,2021-05-26,2,0,$81.77,crm_export,,note-1975
C01976,80,94,,FL,pro,2021-07-17,6,0,$56.78,crm_export,,note-1976
C01977,40,25,44.82,WA,basic,2023-07-15,0,0,$82.76,crm_export,,note-1977
C01978,21,74,111.21,N.Y.,enterprise,2021-10-12,4,0,$48.11,crm_export,,note-1978
C01979,71,59,125.99,CA,enterprise,2021-01-01,2,0,$74.94,crm_export,,note-1979
C01980,62,35,81.96,WA,pro,2020-11-29,1,0,$72.24,crm_export,,note-1980
C01981,59,70,69.73,FL,enterprise,2020-08-23,0,0,$72.37,crm_export,,note-1981
C01982,999,119,37.63,WA,basic,2023-01-27,1,0,$85.62,crm_export,,note-1982
C01983,999,0,108.66,FL,pro,2022-07-19,2,1,$49.60,crm_export,service,note-1983
C01984,60,114,71.91,WA,basic,2021-01-09,0,0,$83.54,crm_export,,note-1984
C01985,71,102,62.77,WA,basic,2021-11-18,2,0,$70.41,crm_export,,note-1985
C01986,73,63,,NY,basic,2021-12-08,2,0,$54.17,crm_export,,note-1986
C01987,32,73,55.36,CA,pro,2020-03-07,2,0,$43.56,crm_export,,note-1987
C01988,32,44,73.67,CA,pro,2023-06-26,2,0,$107.77,crm_export,,note-1988
C01989,79,15,33.94,FL,pro,2023-01-07,1,0,$68.61,crm_export,,note-1989
C01990,53,68,97.18,New York,basic,2022-01-19,1,0,$62.90,crm_export,,note-1990
C01991,47,97,67.39,TX,enterprise,2022-09-28,2,0,$47.13,crm_export,,note-1991
C01992,37,27,98.97,FL,pro,2020-06-01,1,0,$91.77,crm_export,,note-1992
C01993,60,86,64.97,TX,pro,2023-09-30,1,0,$90.22,crm_export,,note-1993
C01994,68,89,66.6,CA,basic,2022-06-15,2,0,$86.37,crm_export,,note-1994
